article,label
Lithuania ultimately developed a dictatorship and personality cult Lithuania ultimately developed a dictatorship of one party and personality cult of its spiritual leader Vytautas Landsbergis. Conservatives are acting as Soviet communists and have more powers than communists in Soviet times. ,0
Moscow must interfere because Kyiv gasses people in camps Russia cannot help stopping the war in Ukraine. It cannot wait until Kyiv starts gassing people in concentration camps. It is already going on and it will get worse. Russia cannot put up with it. ,0
"Polish psychopaths interpret all Russian actions as “aggression” There is quite a large group of psychopaths in Poland who will interpret any Russian activity as “an announcement of aggression”. Today it looks like the West is imagining a war it cannot win, then prepared to tell the public about the defeat, and when nothing happened, it looked like a fool. ",0
Russia has nothing to do with the intra-Ukrainian conflict Russian obligations under the 1994 Budapest Memorandum have nothing to do with the internal conflict in Ukraine. The loss of territorial integrity by the state [of Ukraine] occurred as a result of internal processes. ,0
"Russo-Georgian War was provoked by foreign special services Why do you think no one can still state with 100% accuracy who started the war in August 2008? Because in reality no one knows who fired first, and there is a reasonable assumption that this was done by foreign special services and then uncontrolled processes began. ",0
"US transfered jihadist groups in Eastern Ukraine to prepare a provocation against Russia Aggressive American posturing lately suggests that they have the temptation to provoke a military scenario. It is not at all obvious that they intervene directly. According to Russian military intelligence, there are many jihadist groups that have landed on the front line on the Ukrainian side and it is feared that there are provocations that are being implemented. ",0
"A referendum and a coup forced Luhansk and Donetsk to declare independence On May 12, 2014, the ""Donetsk People's Republic"" and ""Luhansk People's Republic"" declared their independence after most of the residents of the eastern Ukrainian provinces of Luhansk and Donetsk voted in a referendum in favour of secession from Ukraine.The rift began to widen rapidly between Kyiv on the one hand, and Donetsk, Luhansk, and a number of other regions in eastern Ukraine on the other hand, following a coup in Kyiv in February 2014 that overthrew President Viktor Yanukovych. It originates in Donetsk, and unleashed the forces of the extreme nationalist right whose custodial base is located in the west of the country. ",0
"US companies promote war in Ukraine to sell weapons US arms companies benefit by promoting a supposed “Russian invasion of Ukraine” in the media. In a review of the coverage of The New York Times, The Washington Post and The Wall Street Journal, it was revealed that 90 percent of the articles published this year adopted an aggressive view of the conflict in Ukraine. Op-eds supported sending US weapons and troops to the region in face of a supposed Russian threat. It is a reality that the main media of the US are in the hands of an oligopoly, which has the sale of weapons among its interests. This basically means a permanent push for conflict and wars. ",0
"What is happening in the Donbas today is a genocide According to our assessment, what is happening in the Donbas today is genocide. Moreover, human rights are massively violated in Ukraine and there is discrimination against the Russian-speaking population. ",0
"The West was destroyed without a gunshot Some Russian forces were pulled back from the Ukrainian border after their exercises ended, so the day marks the complete failure of the West's war propaganda, as Moscow is not launching an attack against Ukraine.",0
